Time_Series,AUSTRALIAN_DOLLAR/US$,EURO/US$,UK_POUND/US$,CANADIAN_DOLLAR/US$,US$
2012-11-21,0.9667,0.7803,0.6275,0.998,1.0000
2012-11-23,0.9568,0.7717,0.6238,0.9927,1.0000
2012-11-26,0.9569,0.7712,0.6245,0.9949,1.0000
2012-11-27,0.9559,0.7728,0.6239,0.9936,1.0000
2012-11-28,0.9551,0.7738,0.6251,0.9927,1.0000
2012-11-29,0.9594,0.7720,0.6240,0.9928,1.0000
2012-11-30,0.9589,0.7686,0.6239,0.9931,1.0000
2012-12-03,0.9585,0.7653,0.6210,0.9929,1.0000
2012-12-04,0.9545,0.7645,0.6212,0.9926,1.0000
2012-12-05,0.9560,0.7647,0.6210,0.9913,1.0000
2012-12-06,0.9532,0.7711,0.6224,0.9909,1.0000
2012-12-07,0.9537,0.7727,0.6238,0.989,1.0000
2012-12-10,0.9531,0.7734,0.6224,0.9871,1.0000
2012-12-11,0.9508,0.7697,0.6210,0.9867,1.0000
2012-12-12,0.9489,0.7670,0.6199,0.9854,1.0000
2012-12-13,0.9498,0.7647,0.6200,0.9845,1.0000
2012-12-14,0.9474,0.7614,0.6196,0.986,1.0000
2012-12-17,0.9480,0.7594,0.6172,0.9841,1.0000
2012-12-18,0.9499,0.7562,0.6152,0.9852,1.0000
2012-12-19,0.9527,0.7541,0.6144,0.9868,1.0000
2012-12-20,0.9544,0.7562,0.6147,0.9882,1.0000
2012-12-21,0.9597,0.7595,0.6185,0.9941,1.0000
2012-12-24,0.9643,0.7588,0.6206,0.9913,1.0000
2012-12-26,0.9662,0.7560,0.6204,0.9945,1.0000
2012-12-27,0.9653,0.7560,0.6209,0.9949,1.0000
2012-12-28,0.9630,0.7564,0.6189,0.9951,1.0000
2012-12-31,0.9622,0.7584,0.6149,0.9958,1.0000
2013-01-02,0.9531,0.7579,0.6152,0.9859,1.0000
2013-01-03,0.9510,0.7628,0.6192,0.9853,1.0000
2013-01-04,0.9566,0.7665,0.6236,0.9856,1.0000
2013-01-07,0.9543,0.7634,0.6219,0.9859,1.0000
2013-01-08,0.9537,0.7652,0.6234,0.9871,1.0000
2013-01-09,0.9508,0.7646,0.6241,0.9867,1.0000
2013-01-10,0.9453,0.7564,0.6202,0.9859,1.0000
2013-01-11,0.9489,0.7489,0.6200,0.9842,1.0000
2013-01-14,0.9469,0.7480,0.6220,0.9841,1.0000
2013-01-15,0.9471,0.7495,0.6215,0.9839,1.0000
2013-01-16,0.9467,0.7516,0.6246,0.985,1.0000
2013-01-17,0.9488,0.7487,0.6254,0.9853,1.0000
2013-01-18,0.9528,0.7517,0.6299,0.9937,1.0000
2013-01-22,0.9472,0.7517,0.6304,0.9934,1.0000
2013-01-23,0.9474,0.7514,0.6310,0.9986,1.0000
2013-01-24,0.9554,0.7475,0.6334,1.0024,1.0000
2013-01-25,0.9596,0.7432,0.6330,1.0078,1.0000
2013-01-28,0.9614,0.7430,0.6375,1.007,1.0000
2013-01-29,0.9555,0.7416,0.6349,1.0029,1.0000
2013-01-30,0.9595,0.7372,0.6332,1.0033,1.0000
2013-01-31,0.9585,0.7362,0.6307,0.9992,1.0000
2013-02-01,0.9604,0.7304,0.6352,0.9987,1.0000
2013-02-04,0.9595,0.7393,0.6354,0.9976,1.0000
2013-02-05,0.9626,0.7370,0.6389,0.9972,1.0000
2013-02-06,0.9688,0.7392,0.6388,0.9959,1.0000
2013-02-07,0.9723,0.7473,0.6365,0.9992,1.0000
2013-02-08,0.9691,0.7482,0.6324,1.0021,1.0000
2013-02-11,0.9722,0.7455,0.6382,1.0064,1.0000
2013-02-12,0.9701,0.7435,0.6388,1.0029,1.0000
2013-02-13,0.9667,0.7436,0.6433,1.002,1.0000
2013-02-14,0.9663,0.7500,0.6451,1.0007,1.0000
2013-02-15,0.9705,0.7484,0.6444,1.0069,1.0000
2013-02-19,0.9662,0.7470,0.6480,1.0117,1.0000
2013-02-20,0.9722,0.7491,0.6536,1.0162,1.0000
2013-02-21,0.9755,0.7573,0.6552,1.0184,1.0000
2013-02-22,0.9692,0.7595,0.6555,1.0222,1.0000
2013-02-25,0.9724,0.7592,0.6617,1.0264,1.0000
2013-02-26,0.9796,0.7660,0.6612,1.0279,1.0000
2013-02-27,0.9802,0.7631,0.6608,1.0249,1.0000
2013-02-28,0.9765,0.7646,0.6582,1.0286,1.0000
2013-03-01,0.9794,0.7699,0.6652,1.0285,1.0000
2013-03-04,0.9839,0.7695,0.6630,1.0298,1.0000
2013-03-05,0.9768,0.7681,0.6623,1.0289,1.0000
2013-03-06,0.9758,0.7698,0.6651,1.0314,1.0000
2013-03-07,0.9744,0.7635,0.6652,1.0303,1.0000
2013-03-08,0.9778,0.7697,0.6700,1.0273,1.0000
2013-03-11,0.9743,0.7684,0.6712,1.0268,1.0000
2013-03-12,0.9693,0.7679,0.6722,1.0259,1.0000
2013-03-13,0.9714,0.7723,0.6700,1.0272,1.0000
2013-03-14,0.9627,0.7708,0.6649,1.0263,1.0000
2013-03-15,0.9617,0.7648,0.6612,1.0202,1.0000
2013-03-18,0.9622,0.7718,0.6617,1.0218,1.0000
2013-03-19,0.9650,0.7759,0.6615,1.0272,1.0000
2013-03-20,0.9626,0.7722,0.6608,1.0268,1.0000
2013-03-21,0.9579,0.7735,0.6588,1.0239,1.0000
2013-03-22,0.9572,0.7695,0.6562,1.0224,1.0000
2013-03-25,0.9568,0.7763,0.6586,1.0217,1.0000
2013-03-26,0.9538,0.7777,0.6598,1.0167,1.0000
2013-03-27,0.9583,0.7824,0.6617,1.0169,1.0000
2013-03-28,0.9590,0.7787,0.6586,1.0155,1.0000
2013-03-29,0.9607,0.7803,0.6582,1.0174,1.0000
2013-04-01,0.9596,0.7778,0.6565,1.0166,1.0000
2013-04-02,0.9563,0.7791,0.6617,1.0147,1.0000
2013-04-03,0.9541,0.7784,0.6605,1.0134,1.0000
2013-04-04,0.9618,0.7780,0.6580,1.0139,1.0000
2013-04-05,0.9629,0.7676,0.6521,1.019,1.0000
2013-04-08,0.9626,0.7688,0.6554,1.0199,1.0000
2013-04-09,0.9533,0.7638,0.6529,1.0162,1.0000
2013-04-10,0.9489,0.7657,0.6530,1.0148,1.0000
2013-04-11,0.9466,0.7620,0.6492,1.0107,1.0000
2013-04-12,0.9521,0.7637,0.6505,1.0134,1.0000
2013-04-15,0.9622,0.7644,0.6527,1.0208,1.0000
2013-04-16,0.9647,0.7610,0.6529,1.0226,1.0000
2013-04-17,0.9703,0.7663,0.6555,1.0263,1.0000
2013-04-18,0.9708,0.7650,0.6544,1.0257,1.0000
2013-04-19,0.9712,0.7653,0.6556,1.0264,1.0000
2013-04-22,0.9751,0.7663,0.6552,1.0262,1.0000
2013-04-23,0.9745,0.7685,0.6550,1.0259,1.0000
2013-04-24,0.9750,0.7694,0.6554,1.027,1.0000
2013-04-25,0.9701,0.7690,0.6479,1.0193,1.0000
2013-04-26,0.9732,0.7678,0.6460,1.017,1.0000
2013-04-29,0.9664,0.7639,0.6453,1.0138,1.0000
2013-04-30,0.9641,0.7594,0.6435,1.0072,1.0000
2013-05-01,0.9723,0.7580,0.6419,1.0083,1.0000
2013-05-02,0.9747,0.7653,0.6444,1.0083,1.0000
2013-05-03,0.9696,0.7627,0.6425,1.0077,1.0000
2013-05-06,0.9758,0.7653,0.6436,1.0074,1.0000
2013-05-07,0.9841,0.7642,0.6465,1.0051,1.0000
2013-05-08,0.9820,0.7589,0.6425,1.0023,1.0000
2013-05-09,0.9812,0.7631,0.6451,1.0026,1.0000
2013-05-10,1.0013,0.7719,0.6521,1.0123,1.0000
2013-05-13,1.0035,0.7704,0.6540,1.0108,1.0000
2013-05-14,1.0098,0.7711,0.6554,1.0149,1.0000
2013-05-15,1.0117,0.7778,0.6580,1.0173,1.0000
2013-05-16,1.0156,0.7753,0.6535,1.0162,1.0000
2013-05-17,1.0270,0.7802,0.6591,1.0268,1.0000
2013-05-20,1.0217,0.7773,0.6569,1.0272,1.0000
2013-05-21,1.0204,0.7746,0.6592,1.0277,1.0000
2013-05-22,1.0324,0.7774,0.6650,1.0331,1.0000
2013-05-23,1.0247,0.7726,0.6614,1.0315,1.0000
2013-05-24,1.0336,0.7740,0.6611,1.0322,1.0000
2013-05-28,1.0371,0.7770,0.6640,1.0371,1.0000
2013-05-29,1.0382,0.7726,0.6613,1.0369,1.0000
2013-05-30,1.0350,0.7668,0.6576,1.0309,1.0000
2013-05-31,1.0408,0.7699,0.6585,1.0337,1.0000
2013-06-03,1.0235,0.7635,0.6515,1.029,1.0000
2013-06-04,1.0373,0.7648,0.6534,1.0348,1.0000
2013-06-05,1.0490,0.7641,0.6497,1.0346,1.0000
2013-06-06,1.0425,0.7548,0.6410,1.024,1.0000
2013-06-07,1.0533,0.7552,0.6428,1.0208,1.0000
2013-06-10,1.0561,0.7556,0.6428,1.0185,1.0000
2013-06-11,1.0615,0.7531,0.6416,1.0191,1.0000
2013-06-12,1.0512,0.7488,0.6371,1.0202,1.0000
2013-06-13,1.0416,0.7511,0.6370,1.017,1.0000
2013-06-14,1.0431,0.7502,0.6375,1.0175,1.0000
2013-06-17,1.0481,0.7496,0.6366,1.0175,1.0000
2013-06-18,1.0534,0.7459,0.6400,1.0209,1.0000
2013-06-19,1.0487,0.7460,0.6387,1.0187,1.0000
2013-06-20,1.0884,0.7568,0.6465,1.0383,1.0000
2013-06-21,1.0880,0.7626,0.6505,1.0467,1.0000
2013-06-24,1.0827,0.7639,0.6492,1.0532,1.0000
2013-06-25,1.0813,0.7645,0.6486,1.0512,1.0000
2013-06-26,1.0763,0.7689,0.6522,1.0468,1.0000
2013-06-27,1.0774,0.7683,0.6564,1.0479,1.0000
2013-06-28,1.0911,0.7686,0.6575,1.0513,1.0000
2013-07-01,1.0814,0.7657,0.6559,1.0499,1.0000
2013-07-02,1.0919,0.7682,0.6592,1.0529,1.0000
2013-07-03,1.1005,0.7689,0.6551,1.0521,1.0000
2013-07-05,1.1025,0.7794,0.6707,1.0566,1.0000
2013-07-08,1.0972,0.7774,0.6697,1.0578,1.0000
2013-07-09,1.0916,0.7828,0.6740,1.053,1.0000
2013-07-10,1.0935,0.7785,0.6696,1.051,1.0000
2013-07-11,1.0930,0.7665,0.6611,1.0389,1.0000
2013-07-12,1.1051,0.7664,0.6619,1.0393,1.0000
2013-07-15,1.1006,0.7669,0.6628,1.0412,1.0000
2013-07-16,1.0839,0.7608,0.6613,1.0388,1.0000
2013-07-17,1.0859,0.7637,0.6586,1.0423,1.0000
2013-07-18,1.0927,0.7646,0.6582,1.0395,1.0000
2013-07-19,1.0870,0.7609,0.6553,1.0362,1.0000
2013-07-22,1.0808,0.7580,0.6508,1.0336,1.0000
2013-07-23,1.0800,0.7569,0.6513,1.0305,1.0000
2013-07-24,1.0886,0.7560,0.6507,1.0298,1.0000
2013-07-25,1.0879,0.7556,0.6522,1.0283,1.0000
2013-07-26,1.0820,0.7536,0.6507,1.0292,1.0000
2013-07-29,1.0858,0.7540,0.6513,1.0259,1.0000
2013-07-30,1.1038,0.7538,0.6560,1.0292,1.0000
2013-07-31,1.1164,0.7529,0.6589,1.0287,1.0000
2013-08-01,1.1212,0.7566,0.6603,1.0338,1.0000
2013-08-02,1.1235,0.7537,0.6546,1.0379,1.0000
2013-08-05,1.1218,0.7543,0.6516,1.0394,1.0000
2013-08-06,1.1146,0.7521,0.6507,1.0378,1.0000
2013-08-07,1.1094,0.7502,0.6446,1.0415,1.0000
2013-08-08,1.0976,0.7467,0.6429,1.0347,1.0000
2013-08-09,1.0885,0.7497,0.6449,1.0302,1.0000
2013-08-12,1.0897,0.7512,0.6462,1.0297,1.0000
2013-08-13,1.0997,0.7549,0.6472,1.0345,1.0000
2013-08-14,1.0941,0.7544,0.6439,1.0319,1.0000
2013-08-15,1.0983,0.7540,0.6421,1.0339,1.0000
2013-08-16,1.0878,0.7507,0.6402,1.0344,1.0000
2013-08-19,1.0951,0.7492,0.6384,1.0334,1.0000
2013-08-20,1.0996,0.7448,0.6378,1.0374,1.0000
2013-08-21,1.1095,0.7481,0.6378,1.0442,1.0000
2013-08-22,1.1079,0.7484,0.6418,1.0511,1.0000
2013-08-23,1.1064,0.7467,0.6419,1.0512,1.0000
2013-08-26,1.1063,0.7480,0.6423,1.0513,1.0000
2013-08-27,1.1156,0.7470,0.6440,1.0504,1.0000
2013-08-28,1.1174,0.7504,0.6443,1.0491,1.0000
2013-08-29,1.1206,0.7560,0.6457,1.0526,1.0000
2013-08-30,1.1235,0.7578,0.6465,1.0554,1.0000
2013-09-03,1.1044,0.7596,0.6433,1.0532,1.0000
2013-09-04,1.0885,0.7569,0.6393,1.0482,1.0000
2013-09-05,1.0951,0.7622,0.6413,1.0499,1.0000
2013-09-06,1.0864,0.7595,0.6397,1.039,1.0000
2013-09-09,1.0831,0.7541,0.6360,1.0366,1.0000
2013-09-10,1.0765,0.7541,0.6357,1.0357,1.0000
2013-09-11,1.0739,0.7518,0.6326,1.0336,1.0000
2013-09-12,1.0786,0.7510,0.6322,1.0319,1.0000
2013-09-13,1.0819,0.7532,0.6305,1.0341,1.0000
2013-09-16,1.0717,0.7491,0.6279,1.0316,1.0000
2013-09-17,1.0679,0.7487,0.6289,1.029,1.0000
2013-09-18,1.0702,0.7490,0.6264,1.0312,1.0000
2013-09-19,1.0589,0.7393,0.6233,1.0237,1.0000
2013-09-20,1.0642,0.7395,0.6242,1.0287,1.0000
2013-09-23,1.0589,0.7396,0.6224,1.029,1.0000
2013-09-24,1.0634,0.7413,0.6248,1.0294,1.0000
2013-09-25,1.0654,0.7388,0.6219,1.0294,1.0000
2013-09-26,1.0691,0.7416,0.6245,1.0321,1.0000
2013-09-27,1.0725,0.7387,0.6198,1.03,1.0000
2013-09-30,1.0704,0.7388,0.6181,1.0284,1.0000
2013-10-01,1.0653,0.7389,0.6170,1.0333,1.0000
2013-10-02,1.0677,0.7357,0.6164,1.033,1.0000
2013-10-03,1.0659,0.7330,0.6185,1.0324,1.0000
2013-10-04,1.0590,0.7363,0.6223,1.0306,1.0000
2013-10-07,1.0598,0.7370,0.6218,1.0306,1.0000
2013-10-08,1.0583,0.7363,0.6215,1.033,1.0000
2013-10-09,1.0600,0.7400,0.6272,1.0396,1.0000
2013-10-10,1.0564,0.7388,0.6260,1.0382,1.0000
2013-10-11,1.0556,0.7375,0.6272,1.0383,1.0000
2013-10-15,1.0501,0.7411,0.6260,1.0372,1.0000
2013-10-16,1.0494,0.7413,0.6288,1.0345,1.0000
2013-10-17,1.0371,0.7319,0.6186,1.0285,1.0000
2013-10-18,1.0340,0.7303,0.6179,1.0287,1.0000
2013-10-21,1.0350,0.7314,0.6192,1.0296,1.0000
2013-10-22,1.0304,0.7258,0.6165,1.0282,1.0000
2013-10-23,1.0382,0.7254,0.6184,1.0384,1.0000
2013-10-24,1.0416,0.7241,0.6178,1.0421,1.0000
2013-10-25,1.0441,0.7250,0.6189,1.0449,1.0000
2013-10-28,1.0450,0.7254,0.6199,1.0443,1.0000
2013-10-29,1.0529,0.7262,0.6227,1.0445,1.0000
2013-10-30,1.0536,0.7262,0.6220,1.0454,1.0000
2013-10-31,1.0559,0.7356,0.6224,1.0429,1.0000
2013-11-01,1.0595,0.7414,0.6281,1.0442,1.0000
2013-11-04,1.0515,0.7399,0.6270,1.0414,1.0000
2013-11-05,1.0541,0.7424,0.6233,1.0447,1.0000
2013-11-06,1.0506,0.7391,0.6219,1.0418,1.0000
2013-11-07,1.0561,0.7468,0.6223,1.0441,1.0000
2013-11-08,1.0660,0.7487,0.6252,1.0486,1.0000
2013-11-12,1.0764,0.7447,0.6283,1.05,1.0000
2013-11-13,1.0725,0.7432,0.6237,1.0468,1.0000
2013-11-14,1.0728,0.7425,0.6220,1.0497,1.0000
2013-11-15,1.0678,0.7418,0.6208,1.0457,1.0000
2013-11-18,1.0638,0.7396,0.6207,1.0426,1.0000
2013-11-19,1.0625,0.7392,0.6207,1.0467,1.0000
2013-11-20,1.0673,0.7434,0.6192,1.0446,1.0000
2013-11-21,1.0812,0.7424,0.6190,1.0506,1.0000
2013-11-22,1.0913,0.7382,0.6169,1.0534,1.0000
2013-11-25,1.0931,0.7406,0.6193,1.0554,1.0000
2013-11-26,1.0965,0.7377,0.6178,1.0547,1.0000
